,docket_number,violation_number,issued_date,issuing_department,last_hearing_date,property_address,violation_type,entity_or_person_s_,disposition_description,total_fines,total_administrative_costs,interest_amount,collection_costs_or_attorney_fees,court_cost,original_total_amount_due,total_paid,current_amount_due,latitude,longitude,location,:@computed_region_rpca_8um6,:@computed_region_vrxf_vc4k,:@computed_region_6mkv_f3dw,:@computed_region_bdys_3d7i,:@computed_region_43wa_7qmu
2851,15CP048138,P004664737|P004664738|P004664739|P004664740|P004664741|P004664742,2015-03-30T00:00:00.000,POLICE,2015-05-01T09:00:00.000,3800 W 64TH ,13-12-125  Duty to secure and maintain vacant building.|13-12-125  Duty to secure and maintain vacant building.|13-12-125  Duty to secure and maintain vacant building.|13-12-140  Watchman required|13-12-140  Watchman required|13-12-140  Watchman required,"BANK NEW YORK MELLON, ",City non-suit,0,0,0,0,0,0,0,0,41.777009810672425,-87.71793292324588,"{'type': 'Point', 'coordinates': [-87.71793292324588, 41.777009810672425]}",58,63,21867,238,6
2852,14CP129631,P004565403|P004565404|P004565405|P004565406|P004565407|P004565408,2014-09-04T00:00:00.000,POLICE,2014-11-07T09:00:00.000,7138 S RACINE ,13-12-125  Duty to secure and maintain vacant building.|13-12-125  Duty to secure and maintain vacant building.|13-12-125  Duty to secure and maintain vacant building.|13-12-140  Watchman required|13-12-140  Watchman required|13-12-140  Watchman required,"JP MORGAN CHASE, ",City non-suit,0,0,0,0,0,0,0,0,41.763908220424554,-87.65422970373712,"{'type': 'Point', 'coordinates': [-87.65422970373712, 41.763908220424554]}",23,65,22257,408,32
2853,15CP158468,P003379205|P003379206|P003379207|P003379208|P003379209|P003379210,2015-12-11T00:00:00.000,POLICE,2016-02-05T09:00:00.000,5027 S SHIELD ,13-12-125  Duty to secure and maintain vacant building.|13-12-125  Duty to secure and maintain vacant building.|13-12-125  Duty to secure and maintain vacant building.|13-12-140  Watchman required|13-12-140  Watchman required|13-12-140  Watchman required,"BNY MELLON TRUST, ",City non-suit,0,0,0,0,0,0,0,0,,,,,,,,
2854,14CP079605,P004514328|P004514329|P004514330|P004514331|P004514332|P004514333,2014-06-10T00:00:00.000,POLICE,2014-08-01T09:00:00.000,6918 S NORMAL ,13-12-125  Duty to secure and maintain vacant building.|13-12-125  Duty to secure and maintain vacant building.|13-12-125  Duty to secure and maintain vacant building.|13-12-140  Watchman required|13-12-140  Watchman required|13-12-140  Watchman required,"US BANK, ",City non-suit,0,0,0,0,0,0,0,0,41.76835135811986,-87.63737481233208,"{'type': 'Point', 'coordinates': [-87.63737481233208, 41.76835135811986]}",11,66,21559,479,32
2855,17CP059635,P005301493|P005301494|P005301495|P005301496|P005301497|P005301498,2017-06-08T00:00:00.000,POLICE,2017-08-04T09:00:00.000,3311 W 61ST ,13-12-125  Duty to secure and maintain vacant building.|13-12-125  Duty to secure and maintain vacant building.|13-12-125  Duty to secure and maintain vacant building.|13-12-140  Watchman required|13-12-140  Watchman required|13-12-140  Watchman required,"CITI MORTGAGE INC, ",City non-suit,0,0,0,0,0,0,0,0,41.78245498134906,-87.70616158096952,"{'type': 'Point', 'coordinates': [-87.70616158096952, 41.78245498134906]}",58,64,21867,344,6
2856,12CP042107,P003247591|P003247592|P003247593|P003247594|P003247595|P003247596,2012-06-04T00:00:00.000,POLICE,2012-09-07T09:00:00.000,5714 S MARSHFIELD ,13-12-125  Duty to secure and maintain vacant building.|13-12-125  Duty to secure and maintain vacant building.|13-12-125  Duty to secure and maintain vacant building.|13-12-140  Watchman required|13-12-140  Watchman required|13-12-140  Watchman required,"REO PARTNERS LLC, ",Dismissed for want of prosecution - No service,0,0,0,0,0,0,0,0,41.78988502315978,-87.66583755922996,"{'type': 'Point', 'coordinates': [-87.66583755922996, 41.78988502315978]}",23,65,22257,385,2
2857,18CP061803,P005288915|P005288926|P005288927|P005288928|P005288929|P005288930,2018-07-16T00:00:00.000,POLICE,2018-09-07T09:00:00.000,4824 S LOMIS ST ,13-12-125  Duty to secure and maintain vacant building.|13-12-125  Duty to secure and maintain vacant building.|13-12-125  Duty to secure and maintain vacant building.|13-12-140  Watchman required|13-12-140  Watchman required|13-12-140  Watchman required,"HSBC BANK USA NA, ",City non-suit,0,0,0,0,0,0,0,0,,,,,,,,
2858,12CP004429,P003141577|P003141578|P003141579|P003141580|P003141582,2012-01-04T00:00:00.000,POLICE,2012-03-02T09:00:00.000,5023  TALMAN ,13-12-125  Duty to secure and maintain vacant building.|13-12-125  Duty to secure and maintain vacant building.|13-12-140  Watchman required|13-12-140  Watchman required|13-12-140  Watchman required,"ONE WEST BANK, ",Default - Liable by prove-up,4300,0,1641.58,1223.88,0,7205.46,2150,0,,,,,,,,
2859,13CP027567,P003915360|P003915361|P003915362|P003915363|P003915364|P003915365,2013-03-13T00:00:00.000,POLICE,2013-05-03T09:00:00.000,7127 S TALMAN ,13-12-125  Duty to secure and maintain vacant building.|13-12-125  Duty to secure and maintain vacant building.|13-12-125  Duty to secure and maintain vacant building.|13-12-140  Watchman required|13-12-140  Watchman required|13-12-140  Watchman required,"H S B C BANK, ",City non-suit,0,0,0,0,0,0,0,0,41.763772865035754,-87.689189261819,"{'type': 'Point', 'coordinates': [-87.689189261819, 41.763772865035754]}",58,64,21867,333,30
2860,13CP060771,P004077627|P004077628|P004077629|P004077632,2013-07-26T00:00:00.000,POLICE,2013-09-06T09:00:00.000,3136 W 154TH ,13-12-125  Duty to secure and maintain vacant building.|13-12-125  Duty to secure and maintain vacant building.|13-12-140  Watchman required|13-12-140  Watchman required,"JP MORGAN CHASE BANK, ",Liable - By plea,2200,0,0,0,0,2240,2240,0,,,,,,,,
2861,12CP029611,P003233113|P003233114,2012-05-01T00:00:00.000,POLICE,2012-06-01T09:00:00.000,853 W 53 ST ,13-12-140  Watchman required|13-12-140  Watchman required,"BNY MELLON TRUST, ",Default - Liable by prove-up,800,0,77.25,236.88,25,1179.13,1100,0,41.7977022777378,-87.64741263856786,"{'type': 'Point', 'coordinates': [-87.64741263856786, 41.7977022777378]}",37,59,14924,768,4
2862,11CP054452,P003017422|P003017425|P003017426,2011-08-24T00:00:00.000,POLICE,2011-11-04T09:00:00.000,5422 S WASHTENAW ,13-12-125  Duty to secure and maintain vacant building.|13-12-140  Watchman required|13-12-140  Watchman required,"DEUTSCHE BANK, ",Liable - By plea,700,0,0,0,0,740,740,0,41.79484278239505,-87.69153906031833,"{'type': 'Point', 'coordinates': [-87.69153906031833, 41.79484278239505]}",56,61,22248,778,8
2863,16CP102841,P005154024|P005154025|P005154026|P005154027|P005154028|P005154029,2016-10-28T00:00:00.000,POLICE,2017-01-06T09:00:00.000,4353 S SHIELDS ,13-12-125  Duty to secure and maintain vacant building.|13-12-125  Duty to secure and maintain vacant building.|13-12-125  Duty to secure and maintain vacant building.|13-12-140  Watchman required|13-12-140  Watchman required|13-12-140  Watchman required,"FEDERAL NATL MTG ASSN, ",City non-suit,0,0,0,0,0,0,0,0,41.81484990764366,-87.63452694399294,"{'type': 'Point', 'coordinates': [-87.63452694399294, 41.81484990764366]}",37,3,14924,189,9
2864,14CP166999,P004619235|P004619236|P004619237|P004619238,2014-12-02T00:00:00.000,POLICE,2015-02-06T09:00:00.000,5140 S PAULINA ,13-12-125  Duty to secure and maintain vacant building.|13-12-125  Duty to secure and maintain vacant building.|13-12-140  Watchman required|13-12-140  Watchman required,"WELLS FARGO BANK, ",City non-suit,0,0,0,0,0,0,0,0,41.800071428116475,-87.66732623159763,"{'type': 'Point', 'coordinates': [-87.66732623159763, 41.800071428116475]}",37,59,14924,789,2
2865,15CP114101,P003125294|P003125295|P003125296|P003125297|P003125298|P003125299,2015-08-06T00:00:00.000,POLICE,2015-10-02T09:00:00.000,303 W 47TH ST ,13-12-125  Duty to secure and maintain vacant building.|13-12-125  Duty to secure and maintain vacant building.|13-12-125  Duty to secure and maintain vacant building.|13-12-140  Watchman required|13-12-140  Watchman required|13-12-140  Watchman required,"FEDERAL NATL MTG ASSN, ",City non-suit,0,0,0,0,0,0,0,0,41.80896770871082,-87.63351940506278,"{'type': 'Point', 'coordinates': [-87.63351940506278, 41.80896770871082]}",37,3,14924,224,9
2866,16CP017122,P004996394|P004996395|P004996396|P004996397|P004996398|P004996399,2016-02-08T00:00:00.000,POLICE,2016-04-01T09:00:00.000,5543 W 64TH ,13-12-125  Duty to secure and maintain vacant building.|13-12-125  Duty to secure and maintain vacant building.|13-12-125  Duty to secure and maintain vacant building.|13-12-140  Watchman required|13-12-140  Watchman required|13-12-140  Watchman required,"OCWEN LOAN SERVICING, ",City non-suit,0,0,0,0,0,0,0,0,41.77614793113307,-87.76092507590428,"{'type': 'Point', 'coordinates': [-87.76092507590428, 41.77614793113307]}",7,62,22268,337,15
2867,11CP009748,P002148890|P002148891|P002148892|P002148893|P002148894|P002148895,2011-02-03T00:00:00.000,POLICE,2011-04-01T14:00:00.000,721 S KEDZIE ,13-12-125  Duty to secure and maintain vacant building.|13-12-125  Duty to secure and maintain vacant building.|13-12-125  Duty to secure and maintain vacant building.|13-12-140  Watchman required|13-12-140  Watchman required|13-12-140  Watchman required,"WELLS FARGO BANK NA, ",City non-suit,0,0,0,0,0,0,0,0,41.87205611683132,-87.70571200682723,"{'type': 'Point', 'coordinates': [-87.70571200682723, 41.87205611683132]}",28,28,21184,36,14
2868,13CP019036,P003915262|P003915263|P003915264|P003915265|P003915266|P003915267,2013-03-02T00:00:00.000,POLICE,2013-04-05T09:00:00.000,5814 S ARTEISAN ,13-12-125  Duty to secure and maintain vacant building.|13-12-125  Duty to secure and maintain vacant building.|13-12-125  Duty to secure and maintain vacant building.|13-12-140  Watchman required|13-12-140  Watchman required|13-12-140  Watchman required,"BANK OF NEW YORK MELLON, ",City non-suit,0,0,0,0,0,0,0,0,,,,,,,,
2869,20CP009957,P005841697|P005841698|P005841699|P005841700|P005841701|P005841702,2020-02-06T00:00:00.000,POLICE,2020-09-04T09:00:00.000,4631 S PAULINA ,13-12-125  Duty to secure and maintain vacant building.|13-12-125  Duty to secure and maintain vacant building.|13-12-125  Duty to secure and maintain vacant building.|13-12-140  Watchman required|13-12-140  Watchman required|13-12-140  Watchman required,"MARQUETTE BANK, ",City non-suit,0,0,0,0,0,0,0,0,41.80946529498892,-87.6672807874458,"{'type': 'Point', 'coordinates': [-87.6672807874458, 41.80946529498892]}",37,59,14924,738,3
2870,15CP157201,P004917305|P004917306|P004917307|P004917308|P004917309|P004917310,2015-12-07T00:00:00.000,POLICE,2016-02-05T09:00:00.000,5727 S MORGAN ,13-12-125  Duty to secure and maintain vacant building.|13-12-125  Duty to secure and maintain vacant building.|13-12-125  Duty to secure and maintain vacant building.|13-12-140  Watchman required|13-12-140  Watchman required|13-12-140  Watchman required,"WELLS FARGO BANK, ",City non-suit,0,0,0,0,0,0,0,0,41.78977242866379,-87.64975741217465,"{'type': 'Point', 'coordinates': [-87.64975741217465, 41.78977242866379]}",11,66,21559,113,2
2871,16CP041708,P004550299|P004550300|P004550301|P004550302|P004550303|P004550304,2016-05-11T00:00:00.000,POLICE,2016-07-01T09:00:00.000,4608 S HONORE ,13-12-125  Duty to secure and maintain vacant building.|13-12-125  Duty to secure and maintain vacant building.|13-12-125  Duty to secure and maintain vacant building.|13-12-140  Watchman required|13-12-140  Watchman required|13-12-140  Watchman required,"GMAC MORTGAGE LLC, ",City non-suit,0,0,0,0,0,0,0,0,41.81004816209894,-87.67123384423027,"{'type': 'Point', 'coordinates': [-87.67123384423027, 41.81004816209894]}",37,59,14924,706,3
2872,15CP024925,P004684926|P004684927|P004684928|P004684929|P004684930|P004684931,2015-02-05T00:00:00.000,POLICE,2015-03-06T11:00:00.000,9215 S GREENWOOD ,13-12-125  Duty to secure and maintain vacant building.|13-12-125  Duty to secure and maintain vacant building.|13-12-125  Duty to secure and maintain vacant building.|13-12-140  Watchman required|13-12-140  Watchman required|13-12-140  Watchman required,"FANNIE MAE, ",City non-suit,0,0,0,0,0,0,0,0,41.7271505859929,-87.59718116923219,"{'type': 'Point', 'coordinates': [-87.59718116923219, 41.7271505859929]}",61,43,21546,472,35
2873,15CP140812,P004883612|P004883613|P004883614|P004883615|P004883616|P004883617,2015-09-17T00:00:00.000,POLICE,2015-11-06T09:00:00.000,7928 S HOMAN ,13-12-125  Duty to secure and maintain vacant building.|13-12-125  Duty to secure and maintain vacant building.|13-12-125  Duty to secure and maintain vacant building.|13-12-140  Watchman required|13-12-140  Watchman required|13-12-140  Watchman required,"JP MORGAN CHASE BANK NA, ",City non-suit,0,0,0,0,0,0,0,0,41.74880907491932,-87.70739254473231,"{'type': 'Point', 'coordinates': [-87.70739254473231, 41.74880907491932]}",8,69,4300,199,30
2874,19CP006244,P005690543|P005690544|P005690545|P005750321|P005750423|P005750424,2019-01-11T00:00:00.000,POLICE,2019-03-01T09:00:00.000,6427 S CAMPBELL ,13-12-125  Duty to secure and maintain vacant building.|13-12-125  Duty to secure and maintain vacant building.|13-12-125  Duty to secure and maintain vacant building.|13-12-140  Watchman required|13-12-140  Watchman required|13-12-140  Watchman required,"JP MORGAN CHASE BANK, ",City non-suit,0,0,0,0,0,0,0,0,41.77657983084527,-87.68586476472457,"{'type': 'Point', 'coordinates': [-87.68586476472457, 41.77657983084527]}",58,64,21867,319,2
2875,12CP086737,P003830427|P003830428|P003831134|P003831135,2012-12-06T00:00:00.000,POLICE,2013-02-01T09:00:00.000,2028 W JAMES ,13-12-125  Duty to secure and maintain vacant building.|13-12-125  Duty to secure and maintain vacant building.|13-12-140  Watchman required|13-12-140  Watchman required,"COVENANT BANK, ",City non-suit,0,0,0,0,0,0,0,0,41.799968420624054,-87.67569386481772,"{'type': 'Point', 'coordinates': [-87.67569386481772, 41.799968420624054]}",37,59,14924,686,2
2876,14CP003510,P004322723|P004322725|P004322727|P004322728,2014-01-03T00:00:00.000,POLICE,2014-02-07T09:00:00.000,2606 W 69TH ,13-12-125  Duty to secure and maintain vacant building.|13-12-125  Duty to secure and maintain vacant building.|13-12-125  Duty to secure and maintain vacant building.|13-12-140  Watchman required,"WELLS FARGO BANK, ",City non-suit,0,0,0,0,0,0,0,0,41.768361037035355,-87.6885747102525,"{'type': 'Point', 'coordinates': [-87.6885747102525, 41.768361037035355]}",58,64,21867,383,31
2877,15CP110454,P004477540|P004477541|P004477542|P004477543|P004477544|P004477545,2015-07-13T00:00:00.000,POLICE,2015-09-04T09:00:00.000,3349 W 38TH ST ,13-12-125  Duty to secure and maintain vacant building.|13-12-125  Duty to secure and maintain vacant building.|13-12-125  Duty to secure and maintain vacant building.|13-12-140  Watchman required|13-12-140  Watchman required|13-12-140  Watchman required,"US BANK NA, ",City non-suit,0,0,0,0,0,0,0,0,41.82422843859547,-87.70884714171622,"{'type': 'Point', 'coordinates': [-87.70884714171622, 41.82422843859547]}",56,55,22248,612,1
2878,11CP049372,P003017245|P003017246|P003017247|P003017248|P003017249|P003017250,2011-08-10T00:00:00.000,POLICE,2011-10-07T21:00:00.000,4321 S HONORE ,13-12-125  Duty to secure and maintain vacant building.|13-12-125  Duty to secure and maintain vacant building.|13-12-125  Duty to secure and maintain vacant building.|13-12-140  Watchman required|13-12-140  Watchman required|13-12-140  Watchman required,"DEUTSCHE BANK, ",City non-suit,0,0,0,0,0,0,0,0,41.815167529503036,-87.67107013734906,"{'type': 'Point', 'coordinates': [-87.67107013734906, 41.815167529503036]}",37,59,14924,706,3
2879,14CP033890,P004461923|P004461924|P004461925|P004461926|P004461927|P004461928,2014-03-10T00:00:00.000,POLICE,2014-05-02T09:00:00.000,6918 S NORMAL ,13-12-125  Duty to secure and maintain vacant building.|13-12-125  Duty to secure and maintain vacant building.|13-12-125  Duty to secure and maintain vacant building.|13-12-140  Watchman required|13-12-140  Watchman required|13-12-140  Watchman required,"U S BANK, ",City non-suit,0,0,0,0,0,0,0,0,41.76835135811986,-87.63737481233208,"{'type': 'Point', 'coordinates': [-87.63737481233208, 41.76835135811986]}",11,66,21559,479,32
2880,13CP028051,P003824351|P003824352|P003824353|P003824354,2013-04-01T00:00:00.000,POLICE,2013-06-07T09:00:00.000,5219 S PAULINA ,13-12-125  Duty to secure and maintain vacant building.|13-12-125  Duty to secure and maintain vacant building.|13-12-140  Watchman required|13-12-140  Watchman required,"HSBC BANK USA, ",City non-suit,0,0,0,0,0,0,0,0,41.79887513841479,-87.66699957763018,"{'type': 'Point', 'coordinates': [-87.66699957763018, 41.79887513841479]}",37,59,14924,789,2
2881,12CP026058,P003232992|P003232994,2012-04-17T00:00:00.000,POLICE,2012-06-01T09:00:00.000,5351 S PEORIA ,13-12-125  Duty to secure and maintain vacant building.|13-12-125  Duty to secure and maintain vacant building.,"U S BANK NA, ",City non-suit,800,0,20.71,236.88,0,1097.59,1281.56,-185,41.79634057590814,-87.64752458851281,"{'type': 'Point', 'coordinates': [-87.64752458851281, 41.79634057590814]}",37,59,14924,768,4
2882,16CP027845,P005032586|P005032587|P005032588|P005032589|P005032590|P005032591,2016-03-09T00:00:00.000,POLICE,2016-05-06T09:00:00.000,7229 S FAIRFIELD ,13-12-125  Duty to secure and maintain vacant building.|13-12-125  Duty to secure and maintain vacant building.|13-12-125  Duty to secure and maintain vacant building.|13-12-140  Watchman required|13-12-140  Watchman required|13-12-140  Watchman required,"GMAC MORTGAGE, ",City non-suit,0,0,0,0,0,0,0,0,41.761854966226096,-87.69158337107662,"{'type': 'Point', 'coordinates': [-87.69158337107662, 41.761854966226096]}",58,64,21867,333,30
2883,12CP027335,P003229120|P003229121|P003229122|P003229123,2012-04-16T00:00:00.000,POLICE,2012-06-01T13:00:00.000,5025 W WASHINGTON ,13-12-125  Duty to secure and maintain vacant building.|13-12-125  Duty to secure and maintain vacant building.|13-12-140  Watchman required|13-12-140  Watchman required,"WELLS FARGO BANK N A, ",City non-suit,0,0,0,0,0,0,0,0,41.88162920275499,-87.75125332194037,"{'type': 'Point', 'coordinates': [-87.75125332194037, 41.88162920275499]}",32,26,22216,696,23
2884,14CP036368,P004453319|P004453320|P004453321|P004453322|P004453323|P004453324,2014-03-27T00:00:00.000,POLICE,2014-05-02T09:00:00.000,6430 S MAPLEWOOD ,13-12-125  Duty to secure and maintain vacant building.|13-12-125  Duty to secure and maintain vacant building.|13-12-125  Duty to secure and maintain vacant building.|13-12-140  Watchman required|13-12-140  Watchman required|13-12-140  Watchman required,"WELLS FARGO BANK, ",City non-suit,0,0,0,0,0,0,0,0,41.77644290627939,-87.68737415565417,"{'type': 'Point', 'coordinates': [-87.68737415565417, 41.77644290627939]}",58,64,21867,319,2
