NAME,B25075_001E,B25075_002E,B25075_003E,B25075_004E,B25075_005E,B25075_006E,B25075_007E,B25075_008E,B25075_009E,B25075_010E,B25075_011E,B25075_012E,B25075_013E,B25075_014E,B25075_015E,B25075_016E,B25075_017E,B25075_018E,B25075_019E,B25075_020E,B25075_021E,B25075_022E,B25075_023E,B25075_024E,B25075_025E,state,county,tract,year
"Census Tract 8399, Cook County, Illinois",985.0,23.0,0.0,0.0,0.0,0.0,10.0,0.0,10.0,0.0,0.0,6.0,11.0,12.0,70.0,41.0,16.0,36.0,133.0,247.0,192.0,112.0,66.0,0.0,0.0,17,031,839900,2015
"Census Tract 8400, Cook County, Illinois",692.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,0.0,0.0,0.0,0.0,16.0,14.0,22.0,18.0,127.0,121.0,98.0,109.0,132.0,0.0,12.0,17,031,840000,2015
"Census Tract 8401, Cook County, Illinois",345.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,32.0,14.0,41.0,17.0,101.0,30.0,84.0,11.0,3.0,5.0,0.0,17,031,840100,2015
"Census Tract 8402, Cook County, Illinois",422.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,6.0,12.0,130.0,91.0,119.0,41.0,8.0,0.0,0.0,17,031,840200,2015
"Census Tract 8403, Cook County, Illinois",779.0,6.0,5.0,8.0,0.0,0.0,20.0,0.0,0.0,10.0,10.0,0.0,12.0,16.0,50.0,25.0,153.0,104.0,197.0,82.0,61.0,7.0,13.0,0.0,0.0,17,031,840300,2015
"Census Tract 8404, Cook County, Illinois",662.0,3.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,11.0,2.0,0.0,45.0,29.0,10.0,99.0,110.0,164.0,45.0,92.0,8.0,25.0,0.0,12.0,17,031,840400,2015
"Census Tract 8407, Cook County, Illinois",353.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,33.0,47.0,9.0,17.0,48.0,62.0,29.0,63.0,9.0,9.0,0.0,0.0,0.0,0.0,17,031,840700,2015
"Census Tract 8408, Cook County, Illinois",300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,14.0,10.0,8.0,20.0,40.0,83.0,10.0,27.0,16.0,28.0,4.0,18.0,0.0,0.0,0.0,0.0,17,031,840800,2015
"Census Tract 8410, Cook County, Illinois",222.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,12.0,22.0,5.0,43.0,47.0,59.0,21.0,0.0,0.0,0.0,17,031,841000,2015
"Census Tract 6501, Cook County, Illinois",657.0,15.0,7.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,8.0,41.0,25.0,46.0,123.0,176.0,87.0,62.0,17.0,14.0,22.0,0.0,0.0,0.0,8.0,17,031,650100,2015
"Census Tract 3108, Cook County, Illinois",404.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,0.0,0.0,0.0,0.0,21.0,33.0,42.0,0.0,113.0,43.0,105.0,0.0,0.0,0.0,0.0,17,031,310800,2015
"Census Tract 3302, Cook County, Illinois",1019.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,17.0,10.0,82.0,101.0,246.0,217.0,199.0,100.0,7.0,17,031,330200,2015
"Census Tract 3405, Cook County, Illinois",162.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,17.0,0.0,17.0,40.0,36.0,25.0,12.0,5.0,0.0,17,031,340500,2015
"Census Tract 3515, Cook County, Illinois",51.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,11.0,4.0,24.0,0.0,0.0,0.0,0.0,17,031,351500,2015
"Census Tract 3903, Cook County, Illinois",216.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,18.0,9.0,0.0,26.0,28.0,0.0,24.0,68.0,9.0,7.0,7.0,0.0,4.0,17,031,390300,2015
"Census Tract 4008, Cook County, Illinois",17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,17,031,400800,2015
"Census Tract 4108, Cook County, Illinois",488.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,38.0,0.0,9.0,6.0,39.0,20.0,19.0,43.0,40.0,19.0,5.0,47.0,85.0,23.0,45.0,20.0,9.0,17,031,410800,2015
"Census Tract 2431, Cook County, Illinois",517.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,21.0,0.0,0.0,13.0,27.0,25.0,196.0,53.0,51.0,64.0,41.0,17,031,243100,2015
"Census Tract 2433, Cook County, Illinois",347.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,19.0,0.0,13.0,38.0,119.0,94.0,30.0,9.0,12.0,17,031,243300,2015
"Census Tract 2503, Cook County, Illinois",658.0,15.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,9.0,47.0,15.0,62.0,34.0,95.0,122.0,94.0,49.0,53.0,11.0,14.0,0.0,0.0,17,031,250300,2015
"Census Tract 2515, Cook County, Illinois",387.0,8.0,0.0,29.0,11.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,35.0,52.0,39.0,21.0,28.0,69.0,0.0,61.0,0.0,17.0,0.0,0.0,17,031,251500,2015
"Census Tract 2519, Cook County, Illinois",370.0,9.0,0.0,10.0,0.0,0.0,0.0,0.0,7.0,0.0,59.0,0.0,0.0,27.0,114.0,27.0,42.0,18.0,7.0,43.0,0.0,0.0,7.0,0.0,0.0,17,031,251900,2015
"Census Tract 8211.01, Cook County, Illinois",1243.0,24.0,0.0,0.0,0.0,7.0,9.0,0.0,8.0,0.0,6.0,0.0,33.0,25.0,46.0,133.0,127.0,169.0,275.0,64.0,196.0,48.0,73.0,0.0,0.0,17,031,821101,2015
"Census Tract 8202.02, Cook County, Illinois",800.0,93.0,42.0,31.0,24.0,24.0,12.0,5.0,17.0,27.0,3.0,20.0,24.0,4.0,56.0,60.0,23.0,42.0,77.0,88.0,38.0,21.0,41.0,15.0,10.0,17,031,820202,2015
"Census Tract 8203, Cook County, Illinois",735.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,8.0,28.0,55.0,97.0,100.0,125.0,50.0,157.0,43.0,0.0,7.0,28.0,9.0,0.0,17,031,820300,2015
"Census Tract 8211.02, Cook County, Illinois",1061.0,0.0,8.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,42.0,17.0,0.0,47.0,65.0,243.0,197.0,221.0,132.0,75.0,0.0,0.0,0.0,9.0,17,031,821102,2015
"Census Tract 8213, Cook County, Illinois",1021.0,8.0,26.0,9.0,17.0,8.0,0.0,0.0,84.0,52.0,54.0,41.0,92.0,91.0,87.0,89.0,139.0,162.0,28.0,34.0,0.0,0.0,0.0,0.0,0.0,17,031,821300,2015
"Census Tract 2605, Cook County, Illinois",133.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,3.0,7.0,0.0,7.0,10.0,0.0,8.0,18.0,42.0,4.0,10.0,11.0,0.0,0.0,0.0,0.0,0.0,17,031,260500,2015
"Census Tract 8051.07, Cook County, Illinois",774.0,10.0,0.0,0.0,59.0,0.0,0.0,0.0,14.0,55.0,15.0,27.0,80.0,16.0,140.0,47.0,0.0,29.0,173.0,12.0,67.0,30.0,0.0,0.0,0.0,17,031,805107,2015
"Census Tract 8077, Cook County, Illinois",1562.0,22.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,11.0,0.0,94.0,0.0,15.0,103.0,57.0,115.0,132.0,204.0,292.0,347.0,84.0,73.0,0.0,0.0,17,031,807700,2015
"Census Tract 3904, Cook County, Illinois",254.0,0.0,0.0,18.0,8.0,8.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,12.0,7.0,0.0,9.0,47.0,14.0,35.0,17.0,0.0,36.0,12.0,8.0,17,031,390400,2015
"Census Tract 4201, Cook County, Illinois",36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,7.0,7.0,16.0,0.0,0.0,0.0,0.0,0.0,17,031,420100,2015
"Census Tract 4204, Cook County, Illinois",69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,4.0,0.0,0.0,20.0,0.0,17.0,19.0,0.0,0.0,0.0,0.0,0.0,17,031,420400,2015
"Census Tract 4312, Cook County, Illinois",791.0,15.0,0.0,5.0,0.0,0.0,5.0,0.0,0.0,17.0,29.0,50.0,23.0,15.0,73.0,94.0,142.0,35.0,117.0,77.0,61.0,20.0,0.0,0.0,13.0,17,031,431200,2015
"Census Tract 4605, Cook County, Illinois",1160.0,0.0,0.0,14.0,14.0,0.0,51.0,0.0,12.0,25.0,17.0,39.0,73.0,40.0,204.0,237.0,132.0,76.0,94.0,132.0,0.0,0.0,0.0,0.0,0.0,17,031,460500,2015
"Census Tract 4802, Cook County, Illinois",243.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0,4.0,8.0,0.0,4.0,9.0,16.0,32.0,27.0,50.0,19.0,54.0,0.0,5.0,0.0,0.0,5.0,0.0,17,031,480200,2015
"Census Tract 4905, Cook County, Illinois",501.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,26.0,25.0,25.0,47.0,72.0,97.0,70.0,39.0,33.0,25.0,0.0,15.0,0.0,0.0,17,031,490500,2015
"Census Tract 4906, Cook County, Illinois",450.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,33.0,22.0,0.0,96.0,30.0,84.0,36.0,56.0,29.0,15.0,0.0,3.0,0.0,0.0,0.0,0.0,17,031,490600,2015
"Census Tract 4908, Cook County, Illinois",990.0,18.0,0.0,11.0,0.0,9.0,0.0,0.0,19.0,2.0,23.0,0.0,69.0,17.0,199.0,201.0,253.0,60.0,42.0,23.0,0.0,44.0,0.0,0.0,0.0,17,031,490800,2015
"Census Tract 5002, Cook County, Illinois",268.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,18.0,27.0,0.0,14.0,9.0,48.0,49.0,48.0,16.0,4.0,23.0,0.0,5.0,0.0,0.0,0.0,0.0,17,031,500200,2015
"Census Tract 5103, Cook County, Illinois",1182.0,55.0,0.0,0.0,8.0,0.0,30.0,10.0,17.0,74.0,56.0,148.0,151.0,79.0,366.0,69.0,111.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,17,031,510300,2015
"Census Tract 5203, Cook County, Illinois",1096.0,7.0,0.0,0.0,9.0,0.0,0.0,8.0,46.0,0.0,60.0,106.0,99.0,84.0,231.0,189.0,173.0,25.0,17.0,19.0,13.0,0.0,0.0,10.0,0.0,17,031,520300,2015
"Census Tract 8148, Cook County, Illinois",1233.0,27.0,0.0,11.0,0.0,37.0,0.0,0.0,0.0,13.0,0.0,18.0,0.0,16.0,65.0,86.0,225.0,265.0,255.0,177.0,22.0,0.0,16.0,0.0,0.0,17,031,814800,2015
"Census Tract 8149, Cook County, Illinois",644.0,0.0,0.0,46.0,0.0,0.0,0.0,0.0,12.0,14.0,13.0,0.0,0.0,25.0,0.0,106.0,75.0,98.0,101.0,109.0,45.0,0.0,0.0,0.0,0.0,17,031,814900,2015
"Census Tract 8153, Cook County, Illinois",949.0,16.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,7.0,29.0,239.0,105.0,129.0,102.0,188.0,61.0,44.0,0.0,0.0,0.0,0.0,17,031,815300,2015
"Census Tract 8156, Cook County, Illinois",1304.0,55.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,44.0,25.0,243.0,183.0,360.0,253.0,70.0,44.0,0.0,5.0,0.0,17,031,815600,2015
"Census Tract 8183, Cook County, Illinois",1470.0,20.0,18.0,1.0,0.0,0.0,0.0,11.0,0.0,0.0,25.0,16.0,82.0,33.0,161.0,256.0,439.0,142.0,142.0,117.0,7.0,0.0,0.0,0.0,0.0,17,031,818300,2015
"Census Tract 8192, Cook County, Illinois",1453.0,31.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,3.0,0.0,108.0,229.0,167.0,279.0,237.0,139.0,148.0,33.0,36.0,0.0,0.0,18.0,17,031,819200,2015
"Census Tract 2003, Cook County, Illinois",227.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,24.0,0.0,25.0,17.0,18.0,16.0,53.0,25.0,12.0,13.0,0.0,0.0,0.0,17,031,200300,2015
"Census Tract 1101, Cook County, Illinois",1209.0,0.0,16.0,13.0,0.0,24.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,49.0,8.0,0.0,49.0,154.0,253.0,404.0,114.0,99.0,0.0,0.0,17,031,110100,2015
"Census Tract 1102, Cook County, Illinois",632.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,34.0,15.0,9.0,94.0,126.0,193.0,106.0,23.0,0.0,0.0,17,031,110200,2015
"Census Tract 1302, Cook County, Illinois",484.0,11.0,6.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,6.0,0.0,34.0,43.0,98.0,89.0,42.0,34.0,78.0,13.0,0.0,17,031,130200,2015
"Census Tract 8030.05, Cook County, Illinois",878.0,6.0,0.0,0.0,0.0,0.0,0.0,6.0,15.0,15.0,58.0,7.0,34.0,29.0,32.0,30.0,13.0,0.0,78.0,176.0,217.0,124.0,22.0,7.0,9.0,17,031,803005,2015
"Census Tract 8033, Cook County, Illinois",1386.0,13.0,0.0,0.0,0.0,24.0,9.0,0.0,0.0,11.0,0.0,11.0,0.0,35.0,145.0,51.0,0.0,68.0,185.0,315.0,264.0,109.0,121.0,25.0,0.0,17,031,803300,2015
"Census Tract 8036.05, Cook County, Illinois",2042.0,28.0,0.0,0.0,0.0,0.0,0.0,36.0,46.0,37.0,0.0,11.0,16.0,12.0,80.0,142.0,197.0,33.0,99.0,200.0,702.0,299.0,104.0,0.0,0.0,17,031,803605,2015
"Census Tract 2718, Cook County, Illinois",44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,7.0,15.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,17,031,271800,2015
"Census Tract 2808, Cook County, Illinois",55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,6.0,0.0,9.0,16.0,8.0,3.0,0.0,0.0,0.0,17,031,280800,2015
"Census Tract 2809, Cook County, Illinois",53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,7.0,0.0,0.0,26.0,0.0,10.0,0.0,0.0,0.0,0.0,17,031,280900,2015
"Census Tract 2819, Cook County, Illinois",725.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,29.0,133.0,128.0,380.0,13.0,15.0,0.0,0.0,17,031,281900,2015
"Census Tract 2912, Cook County, Illinois",161.0,0.0,0.0,20.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,27.0,27.0,26.0,2.0,17.0,24.0,0.0,0.0,0.0,0.0,0.0,17,031,291200,2015
"Census Tract 8039.02, Cook County, Illinois",1121.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,16.0,0.0,54.0,18.0,145.0,275.0,200.0,244.0,125.0,18.0,0.0,0.0,0.0,17,031,803902,2015
"Census Tract 4602, Cook County, Illinois",236.0,7.0,4.0,9.0,0.0,5.0,0.0,0.0,5.0,0.0,0.0,5.0,7.0,22.0,45.0,36.0,24.0,7.0,28.0,0.0,21.0,0.0,11.0,0.0,0.0,17,031,460200,2015
"Census Tract 4804, Cook County, Illinois",2022.0,0.0,11.0,49.0,0.0,6.0,0.0,0.0,20.0,9.0,17.0,46.0,15.0,77.0,158.0,456.0,287.0,295.0,267.0,139.0,101.0,0.0,34.0,12.0,0.0,17,031,480400,2015
"Census Tract 5202, Cook County, Illinois",405.0,1.0,0.0,0.0,15.0,0.0,16.0,0.0,42.0,24.0,32.0,16.0,93.0,9.0,91.0,30.0,29.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,031,520200,2015
"Census Tract 5206, Cook County, Illinois",700.0,8.0,17.0,0.0,0.0,0.0,6.0,0.0,15.0,39.0,12.0,36.0,52.0,66.0,106.0,108.0,163.0,30.0,4.0,0.0,33.0,0.0,0.0,0.0,0.0,17,031,520600,2015
"Census Tract 5603, Cook County, Illinois",838.0,3.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,48.0,14.0,21.0,53.0,172.0,207.0,127.0,149.0,22.0,6.0,0.0,0.0,0.0,0.0,17,031,560300,2015
"Census Tract 5608, Cook County, Illinois",1674.0,11.0,0.0,11.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,23.0,13.0,0.0,87.0,221.0,144.0,243.0,622.0,174.0,80.0,0.0,12.0,0.0,10.0,17,031,560800,2015
"Census Tract 5802, Cook County, Illinois",368.0,0.0,6.0,0.0,8.0,0.0,0.0,0.0,5.0,5.0,3.0,0.0,3.0,14.0,51.0,46.0,27.0,71.0,66.0,37.0,26.0,0.0,0.0,0.0,0.0,17,031,580200,2015
"Census Tract 5804, Cook County, Illinois",595.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,8.0,0.0,0.0,85.0,62.0,88.0,122.0,152.0,34.0,39.0,0.0,0.0,0.0,0.0,17,031,580400,2015
"Census Tract 5907, Cook County, Illinois",449.0,5.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,29.0,60.0,24.0,32.0,38.0,82.0,73.0,59.0,26.0,5.0,0.0,0.0,17,031,590700,2015
"Census Tract 6104, Cook County, Illinois",104.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,10.0,6.0,7.0,30.0,21.0,5.0,0.0,14.0,0.0,6.0,0.0,0.0,0.0,0.0,17,031,610400,2015
"Census Tract 6108, Cook County, Illinois",305.0,14.0,0.0,0.0,0.0,14.0,0.0,0.0,25.0,5.0,0.0,5.0,0.0,0.0,10.0,23.0,66.0,32.0,30.0,43.0,27.0,11.0,0.0,0.0,0.0,17,031,610800,2015
"Census Tract 6120, Cook County, Illinois",160.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,13.0,9.0,0.0,27.0,4.0,0.0,43.0,4.0,6.0,27.0,0.0,17.0,5.0,0.0,0.0,0.0,0.0,17,031,612000,2015
"Census Tract 6121, Cook County, Illinois",193.0,11.0,0.0,0.0,0.0,6.0,0.0,0.0,10.0,0.0,22.0,0.0,19.0,0.0,43.0,0.0,33.0,14.0,27.0,8.0,0.0,0.0,0.0,0.0,0.0,17,031,612100,2015
"Census Tract 6405, Cook County, Illinois",1037.0,10.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,41.0,48.0,34.0,11.0,10.0,126.0,22.0,137.0,173.0,244.0,105.0,50.0,17.0,0.0,0.0,0.0,17,031,640500,2015
"Census Tract 8009, Cook County, Illinois",1260.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,7.0,71.0,140.0,428.0,226.0,262.0,49.0,12.0,17,031,800900,2015
"Census Tract 6705, Cook County, Illinois",214.0,0.0,4.0,0.0,8.0,4.0,11.0,0.0,7.0,11.0,15.0,4.0,4.0,10.0,64.0,23.0,20.0,0.0,4.0,11.0,0.0,10.0,0.0,0.0,4.0,17,031,670500,2015
"Census Tract 6719, Cook County, Illinois",235.0,14.0,0.0,0.0,0.0,4.0,0.0,0.0,20.0,31.0,0.0,12.0,49.0,36.0,27.0,6.0,7.0,12.0,0.0,0.0,0.0,4.0,13.0,0.0,0.0,17,031,671900,2015
"Census Tract 6814, Cook County, Illinois",453.0,10.0,9.0,0.0,0.0,0.0,39.0,12.0,25.0,0.0,76.0,37.0,39.0,72.0,55.0,10.0,31.0,26.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,17,031,681400,2015
"Census Tract 6909, Cook County, Illinois",497.0,0.0,8.0,0.0,0.0,0.0,11.0,8.0,0.0,16.0,21.0,63.0,72.0,18.0,42.0,49.0,46.0,54.0,61.0,19.0,0.0,0.0,0.0,0.0,9.0,17,031,690900,2015
"Census Tract 6914, Cook County, Illinois",637.0,11.0,0.0,0.0,0.0,0.0,17.0,0.0,7.0,5.0,48.0,42.0,0.0,40.0,116.0,100.0,42.0,133.0,51.0,0.0,9.0,0.0,0.0,0.0,7.0,17,031,691400,2015
"Census Tract 7105, Cook County, Illinois",488.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,8.0,9.0,13.0,18.0,140.0,43.0,74.0,52.0,59.0,34.0,0.0,0.0,0.0,0.0,0.0,17,031,710500,2015
"Census Tract 7111, Cook County, Illinois",532.0,0.0,15.0,0.0,16.0,0.0,0.0,4.0,12.0,29.0,12.0,22.0,68.0,76.0,59.0,24.0,141.0,10.0,37.0,2.0,5.0,0.0,0.0,0.0,0.0,17,031,711100,2015
"Census Tract 7112, Cook County, Illinois",1176.0,14.0,14.0,18.0,0.0,0.0,0.0,0.0,14.0,33.0,57.0,17.0,37.0,59.0,154.0,152.0,257.0,120.0,206.0,16.0,8.0,0.0,0.0,0.0,0.0,17,031,711200,2015
"Census Tract 7307, Cook County, Illinois",569.0,0.0,21.0,4.0,0.0,6.0,0.0,0.0,10.0,0.0,7.0,8.0,71.0,42.0,96.0,37.0,138.0,93.0,0.0,23.0,7.0,0.0,0.0,0.0,6.0,17,031,730700,2015
"Census Tract 7704, Cook County, Illinois",1055.0,23.0,0.0,7.0,16.0,9.0,8.0,0.0,0.0,0.0,14.0,6.0,45.0,36.0,30.0,8.0,60.0,138.0,391.0,129.0,135.0,0.0,0.0,0.0,0.0,17,031,770400,2015
"Census Tract 8023, Cook County, Illinois",1103.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,11.0,16.0,80.0,17.0,8.0,14.0,66.0,86.0,303.0,274.0,152.0,17,031,802300,2015
"Census Tract 8027.01, Cook County, Illinois",1779.0,19.0,0.0,0.0,0.0,0.0,0.0,16.0,16.0,0.0,17.0,0.0,41.0,21.0,68.0,48.0,0.0,77.0,138.0,314.0,673.0,243.0,55.0,0.0,0.0,17,031,802701,2015
"Census Tract 8028.02, Cook County, Illinois",2116.0,55.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,113.0,41.0,98.0,80.0,460.0,524.0,573.0,67.0,43.0,12.0,18.0,17,031,802802,2015
"Census Tract 8095, Cook County, Illinois",896.0,26.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,9.0,0.0,9.0,0.0,55.0,39.0,31.0,108.0,29.0,89.0,73.0,114.0,49.0,111.0,114.0,14.0,17,031,809500,2015
"Census Tract 2909, Cook County, Illinois",420.0,21.0,0.0,0.0,0.0,9.0,8.0,0.0,20.0,9.0,11.0,16.0,44.0,12.0,111.0,0.0,48.0,8.0,17.0,19.0,36.0,14.0,17.0,0.0,0.0,17,031,290900,2015
"Census Tract 3104, Cook County, Illinois",186.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,16.0,0.0,11.0,0.0,12.0,3.0,18.0,67.0,11.0,9.0,6.0,0.0,0.0,17,031,310400,2015
"Census Tract 3106, Cook County, Illinois",414.0,36.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,72.0,0.0,0.0,0.0,0.0,45.0,0.0,36.0,0.0,0.0,98.0,59.0,0.0,15.0,14.0,0.0,17,031,310600,2015
"Census Tract 6903, Cook County, Illinois",91.0,7.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,14.0,4.0,0.0,7.0,0.0,11.0,4.0,18.0,3.0,5.0,0.0,0.0,0.0,0.0,17,031,690300,2015
"Census Tract 6915, Cook County, Illinois",228.0,0.0,0.0,8.0,28.0,0.0,0.0,0.0,6.0,5.0,8.0,22.0,33.0,0.0,42.0,6.0,31.0,23.0,10.0,6.0,0.0,0.0,0.0,0.0,0.0,17,031,691500,2015
"Census Tract 7101, Cook County, Illinois",82.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,4.0,20.0,0.0,0.0,9.0,0.0,16.0,0.0,0.0,0.0,8.0,12.0,5.0,0.0,0.0,0.0,0.0,17,031,710100,2015
"Census Tract 7201, Cook County, Illinois",1100.0,12.0,0.0,0.0,24.0,0.0,11.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,13.0,8.0,166.0,80.0,374.0,177.0,154.0,15.0,0.0,17,031,720100,2015
"Census Tract 7202, Cook County, Illinois",1153.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,10.0,16.0,13.0,22.0,61.0,38.0,34.0,71.0,134.0,252.0,112.0,182.0,93.0,46.0,43.0,0.0,17,031,720200,2015
"Census Tract 7204, Cook County, Illinois",659.0,6.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,4.0,18.0,0.0,2.0,0.0,15.0,23.0,80.0,75.0,184.0,108.0,87.0,32.0,4.0,0.0,0.0,17,031,720400,2015
"Census Tract 7207, Cook County, Illinois",796.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,7.0,8.0,0.0,0.0,0.0,16.0,99.0,91.0,36.0,133.0,218.0,75.0,19.0,55.0,0.0,0.0,17,031,720700,2015
"Census Tract 1404, Cook County, Illinois",1439.0,0.0,0.0,0.0,20.0,0.0,32.0,0.0,15.0,0.0,0.0,30.0,19.0,0.0,20.0,0.0,71.0,57.0,286.0,357.0,388.0,91.0,22.0,31.0,0.0,17,031,140400,2015
"Census Tract 1408, Cook County, Illinois",1272.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,23.0,0.0,0.0,0.0,48.0,0.0,68.0,26.0,122.0,64.0,248.0,122.0,413.0,79.0,11.0,17,031,140800,2015
"Census Tract 1502, Cook County, Illinois",1408.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,20.0,0.0,14.0,0.0,0.0,0.0,86.0,46.0,88.0,174.0,205.0,531.0,91.0,20.0,0.0,17.0,17,031,150200,2015
"Census Tract 1607, Cook County, Illinois",1014.0,10.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,33.0,34.0,123.0,18.0,128.0,150.0,219.0,189.0,75.0,0.0,0.0,17,031,160700,2015
"Census Tract 1610, Cook County, Illinois",327.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,18.0,0.0,6.0,7.0,38.0,66.0,75.0,73.0,23.0,9.0,17,031,161000,2015
